timestamp,pod,container,cpu_millicores,mem_mib
2026-09-24T04:42:29-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:42:32-03:00,service-a-79689f88cb-pspsn,service-a,995,123
2026-09-24T04:42:32-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:42:35-03:00,service-a-79689f88cb-pspsn,service-a,995,123
2026-09-24T04:42:35-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:42:38-03:00,service-a-79689f88cb-pspsn,service-a,995,123
2026-09-24T04:42:38-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:42:41-03:00,service-a-79689f88cb-pspsn,service-a,995,123
2026-09-24T04:42:41-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:42:44-03:00,service-a-79689f88cb-pspsn,service-a,995,123
2026-09-24T04:42:44-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:42:48-03:00,service-a-79689f88cb-pspsn,service-a,991,122
2026-09-24T04:42:48-03:00,service-b-b9d464c6d-7wnvr,service-b,341,104
2026-09-24T04:42:51-03:00,service-a-79689f88cb-pspsn,service-a,991,122
2026-09-24T04:42:51-03:00,service-b-b9d464c6d-7wnvr,service-b,341,104
2026-09-24T04:42:54-03:00,service-a-79689f88cb-pspsn,service-a,991,122
2026-09-24T04:42:54-03:00,service-b-b9d464c6d-7wnvr,service-b,341,104
2026-09-24T04:42:57-03:00,service-a-79689f88cb-pspsn,service-a,991,122
2026-09-24T04:42:57-03:00,service-b-b9d464c6d-7wnvr,service-b,341,104
2026-09-24T04:43:00-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:00-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:03-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:03-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:06-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:06-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:09-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:09-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:12-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:12-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:15-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:15-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:18-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:18-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:21-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:21-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:24-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:24-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:27-03:00,service-a-79689f88cb-pspsn,service-a,997,123
2026-09-24T04:43:27-03:00,service-b-b9d464c6d-7wnvr,service-b,342,104
2026-09-24T04:43:30-03:00,service-a-79689f88cb-pspsn,service-a,994,123
2026-09-24T04:43:30-03:00,service-b-b9d464c6d-7wnvr,service-b,341,104
