timestamp,pod,container,cpu_millicores,mem_mib
2026-09-24T03:45:40-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:45:40-03:00,service-b-b9d464c6d-nghqn,service-b,343,103
2026-09-24T03:45:43-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:45:43-03:00,service-b-b9d464c6d-nghqn,service-b,343,103
2026-09-24T03:45:46-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:45:46-03:00,service-b-b9d464c6d-nghqn,service-b,343,103
2026-09-24T03:45:49-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:45:49-03:00,service-b-b9d464c6d-nghqn,service-b,343,103
2026-09-24T03:45:52-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:45:52-03:00,service-b-b9d464c6d-nghqn,service-b,343,102
2026-09-24T03:45:55-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:45:55-03:00,service-b-b9d464c6d-nghqn,service-b,343,102
2026-09-24T03:45:59-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:45:59-03:00,service-b-b9d464c6d-nghqn,service-b,343,102
2026-09-24T03:46:02-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:46:02-03:00,service-b-b9d464c6d-nghqn,service-b,343,102
2026-09-24T03:46:05-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:46:05-03:00,service-b-b9d464c6d-nghqn,service-b,343,102
2026-09-24T03:46:08-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:46:08-03:00,service-b-b9d464c6d-nghqn,service-b,344,106
2026-09-24T03:46:11-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:46:11-03:00,service-b-b9d464c6d-nghqn,service-b,344,106
2026-09-24T03:46:14-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:46:14-03:00,service-b-b9d464c6d-nghqn,service-b,344,106
2026-09-24T03:46:17-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:46:17-03:00,service-b-b9d464c6d-nghqn,service-b,344,106
2026-09-24T03:46:20-03:00,service-a-79689f88cb-hnf48,service-a,993,123
2026-09-24T03:46:20-03:00,service-b-b9d464c6d-nghqn,service-b,344,106
2026-09-24T03:46:23-03:00,service-a-79689f88cb-hnf48,service-a,995,123
2026-09-24T03:46:23-03:00,service-b-b9d464c6d-nghqn,service-b,343,106
2026-09-24T03:46:26-03:00,service-a-79689f88cb-hnf48,service-a,995,123
2026-09-24T03:46:26-03:00,service-b-b9d464c6d-nghqn,service-b,343,106
2026-09-24T03:46:29-03:00,service-a-79689f88cb-hnf48,service-a,995,123
2026-09-24T03:46:29-03:00,service-b-b9d464c6d-nghqn,service-b,343,106
2026-09-24T03:46:32-03:00,service-a-79689f88cb-hnf48,service-a,995,123
2026-09-24T03:46:32-03:00,service-b-b9d464c6d-nghqn,service-b,343,106
2026-09-24T03:46:35-03:00,service-a-79689f88cb-hnf48,service-a,995,123
2026-09-24T03:46:35-03:00,service-b-b9d464c6d-nghqn,service-b,343,106
2026-09-24T03:46:38-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:46:38-03:00,service-b-b9d464c6d-nghqn,service-b,346,106
2026-09-24T03:46:41-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:46:41-03:00,service-b-b9d464c6d-nghqn,service-b,346,106
2026-09-24T03:46:44-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:46:44-03:00,service-b-b9d464c6d-nghqn,service-b,346,106
2026-09-24T03:46:47-03:00,service-a-79689f88cb-hnf48,service-a,994,122
2026-09-24T03:46:47-03:00,service-b-b9d464c6d-nghqn,service-b,346,106
2026-09-24T03:46:51-03:00,service-a-79689f88cb-hnf48,service-a,994,123
2026-09-24T03:46:51-03:00,service-b-b9d464c6d-nghqn,service-b,343,106
