timestamp,pod,container,cpu_millicores,mem_mib
2026-09-24T01:54:27-03:00,service-b-b9d464c6d-6p8xx,service-b,346,103
2026-09-24T01:54:30-03:00,service-a-79689f88cb-6l45h,service-a,999,122
2026-09-24T01:54:30-03:00,service-b-b9d464c6d-6p8xx,service-b,345,104
2026-09-24T01:54:33-03:00,service-a-79689f88cb-6l45h,service-a,999,122
2026-09-24T01:54:33-03:00,service-b-b9d464c6d-6p8xx,service-b,345,104
2026-09-24T01:54:36-03:00,service-a-79689f88cb-6l45h,service-a,999,122
2026-09-24T01:54:36-03:00,service-b-b9d464c6d-6p8xx,service-b,345,104
2026-09-24T01:54:39-03:00,service-a-79689f88cb-6l45h,service-a,999,122
2026-09-24T01:54:39-03:00,service-b-b9d464c6d-6p8xx,service-b,345,104
2026-09-24T01:54:42-03:00,service-a-79689f88cb-6l45h,service-a,999,122
2026-09-24T01:54:42-03:00,service-b-b9d464c6d-6p8xx,service-b,345,104
2026-09-24T01:54:45-03:00,service-a-79689f88cb-6l45h,service-a,991,123
2026-09-24T01:54:45-03:00,service-b-b9d464c6d-6p8xx,service-b,347,105
2026-09-24T01:54:49-03:00,service-a-79689f88cb-6l45h,service-a,991,123
2026-09-24T01:54:49-03:00,service-b-b9d464c6d-6p8xx,service-b,347,105
2026-09-24T01:54:52-03:00,service-a-79689f88cb-6l45h,service-a,991,123
2026-09-24T01:54:52-03:00,service-b-b9d464c6d-6p8xx,service-b,347,105
2026-09-24T01:54:55-03:00,service-a-79689f88cb-6l45h,service-a,991,123
2026-09-24T01:54:55-03:00,service-b-b9d464c6d-6p8xx,service-b,347,105
2026-09-24T01:54:58-03:00,service-a-79689f88cb-6l45h,service-a,997,123
2026-09-24T01:54:58-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:01-03:00,service-a-79689f88cb-6l45h,service-a,997,123
2026-09-24T01:55:01-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:04-03:00,service-a-79689f88cb-6l45h,service-a,997,123
2026-09-24T01:55:04-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:07-03:00,service-a-79689f88cb-6l45h,service-a,997,123
2026-09-24T01:55:07-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:10-03:00,service-a-79689f88cb-6l45h,service-a,997,123
2026-09-24T01:55:10-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:13-03:00,service-a-79689f88cb-6l45h,service-a,994,123
2026-09-24T01:55:13-03:00,service-b-b9d464c6d-6p8xx,service-b,345,105
2026-09-24T01:55:16-03:00,service-a-79689f88cb-6l45h,service-a,994,123
2026-09-24T01:55:16-03:00,service-b-b9d464c6d-6p8xx,service-b,345,105
2026-09-24T01:55:19-03:00,service-a-79689f88cb-6l45h,service-a,994,123
2026-09-24T01:55:19-03:00,service-b-b9d464c6d-6p8xx,service-b,345,105
2026-09-24T01:55:22-03:00,service-a-79689f88cb-6l45h,service-a,994,123
2026-09-24T01:55:22-03:00,service-b-b9d464c6d-6p8xx,service-b,345,105
2026-09-24T01:55:25-03:00,service-a-79689f88cb-6l45h,service-a,994,123
2026-09-24T01:55:25-03:00,service-b-b9d464c6d-6p8xx,service-b,345,105
2026-09-24T01:55:28-03:00,service-a-79689f88cb-6l45h,service-a,994,122
2026-09-24T01:55:28-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:31-03:00,service-a-79689f88cb-6l45h,service-a,994,122
2026-09-24T01:55:31-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:34-03:00,service-a-79689f88cb-6l45h,service-a,994,122
2026-09-24T01:55:34-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:38-03:00,service-a-79689f88cb-6l45h,service-a,994,122
2026-09-24T01:55:38-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:41-03:00,service-a-79689f88cb-6l45h,service-a,994,122
2026-09-24T01:55:41-03:00,service-b-b9d464c6d-6p8xx,service-b,344,104
2026-09-24T01:55:44-03:00,service-a-79689f88cb-6l45h,service-a,993,123
2026-09-24T01:55:44-03:00,service-b-b9d464c6d-6p8xx,service-b,343,104
2026-09-24T01:55:47-03:00,service-a-79689f88cb-6l45h,service-a,993,123
2026-09-24T01:55:47-03:00,service-b-b9d464c6d-6p8xx,service-b,343,104
2026-09-24T01:55:50-03:00,service-a-79689f88cb-6l45h,service-a,993,123
2026-09-24T01:55:50-03:00,service-b-b9d464c6d-6p8xx,service-b,343,104
